Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Flying J 624,29933 State Road 52,,Dade City,FL,33576,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,28.3255131,-82.3230697,2026-03-21,332305,2026-03-21 23:59:53 UTC,,,,2024-04-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CALHOUN CALHOUN 1,20228 W Central Ave,Parking lot of Calhoun Motor Lodge,Blountstown,FL,32424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.443672,-85.052146,2026-03-22,332328,2026-03-22 03:28:54 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TGH Kennedy Garage,606 West Kennedy Boulevard,,Tampa,FL,33606,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,27.9443118,-82.4660545,2026-03-22,332438,2026-03-22 00:41:55 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DD LR HTL - #515,6325 Health Park Way,,Lakewood Ranch,FL,34202,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,27.391784559136383,-82.43799477816097,2026-03-22,332442,2026-03-22 00:14:46 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Solay Horizon West Apartments,9005 Solay Rd,,Winter Garden,FL,34787,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,28.405822540332256,-81.63767140510704,2026-03-22,332448,2026-03-22 00:33:09 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BMW SARASOTA FAST CHARGE 1,5151 Clark rd,"Behind building, west side of lot.",Sarasota,FL,34233,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,27.270132,-82.46744,2026-03-22,332684,2026-03-22 03:00:06 UTC,,,,2024-04-20,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BMW SARASOTA FAST CHARGE 2,5151 Clark rd,"Behind building, west side of lot.",Sarasota,FL,34233,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,27.27016,-82.46747,2026-03-22,332685,2026-03-22 03:00:06 UTC,,,,2024-04-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OBE TWO MIDTOWN,3470 East Coast Avenue,"By using this EV charger, you agree OBE Power owns and operates it, keeping all environmental attributes, including carbon credits.",Miami,FL,33137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.809542,-80.191642,2026-03-22,332703,2026-03-22 03:29:27 UTC,,,,2024-04-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Palermo,4875 Pelican Colony blvd,,Bonita Springs,FL,34134,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,26.384817,-81.836947,2026-03-22,332956,2026-03-22 05:51:42 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Palermo,4875 Pelican Colony Blvd,,Bonita Springs,FL,34134,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,26.385292,-81.836884,2026-03-22,332957,2026-03-22 05:51:42 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Stratford of Pelican Bay,5601 Turtle Bay Dr,,Naples,FL,34108,,888-222-6618,E,,Public,,,,,,,3,,,NOODOE,https://www.noodoe.com,GPS,26.215529,-81.810736,2026-03-22,332959,2026-03-22 05:51:42 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Best Western Plus Orlando East,12101 Challenger Pkwy,,Orlando,FL,32817,,888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,28.5738484,-81.2069989,2026-03-22,332963,2026-03-22 05:51:43 UTC,,,,2025-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Westscott Charger,104 N. Woodward Ave,,Tallahassee,FL,32306,,888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,30.440286,-84.290307,2026-03-22,333000,2026-03-22 05:51:52 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DBM Building LC,2351 NW Boca Raton Blvd,,Boca Raton,FL,33431,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,26.3720203,-80.0889807,2026-03-22,333015,2026-03-22 05:51:58 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tom Bush BMW Orange Park,6914 Blanding Blvd,,Jacksonville,FL,32244,,844-226-3873,E,,Public,,,,,,,,2,,ABM,https://info.abm.com/SimplifyEV,GPS,30.225177,-81.738704,2026-03-22,333075,2026-03-22 05:52:26 UTC,,,,2024-04-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tom Bush BMW Jacksonville,9875 Atlantic Blvd,,Jacksonville,FL,32225,,844-226-3873,E,,Public,,,,,,,,2,,ABM,https://info.abm.com/SimplifyEV,GPS,30.323139,-81.542775,2026-03-22,333076,2026-03-22 05:52:26 UTC,,,,2024-04-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rolls-Royce Motor Cars Fort Lauderdale (Holman Motorcars),900 E Sunrise Blvd,,Fort Lauderdale,FL,33304,,844-226-3873,E,,Public,,,,,,,2,3,,ABM,https://info.abm.com/SimplifyEV,GPS,26.1360276,-80.1344406,2026-03-22,333081,2026-03-22 05:52:27 UTC,,,,2024-04-22,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rolls-Royce Motor Cars Palm Beach,2801 Okeechobee Blvd,,West Palm Beach,FL,33409,,844-226-3873,E,,Public,,,,,,,6,,,ABM,https://info.abm.com/SimplifyEV,GPS,26.7073555,-80.0963979,2026-03-22,333230,2026-03-22 05:53:03 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,C-HYUNDAI CPE2,3810 W Hillsborough Ave,,Tampa,FL,33614,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,27.995027,-82.507306,2026-03-22,333362,2026-03-22 03:29:35 UTC,,,,2024-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,C-HYUNDAI CPE1,3810 W Hillsborough Ave,,Tampa,FL,33614,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,27.995026,-82.507314,2026-03-22,333363,2026-03-22 03:29:35 UTC,,,,2024-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOODWILL STATION 2,5150 Timuquana Road,,Jacksonville,FL,32210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.247703,-81.716132,2026-03-22,333426,2026-03-22 03:29:08 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOODWILL STATION 1,5150 Timuquana Road,,Jacksonville,FL,32210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.247294,-81.716263,2026-03-22,333427,2026-03-22 03:29:08 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Miller Electric - Electric Vehicle Innovation Design Center (EVIDC),6811 Southpoint Pkwy,,Jacksonville,FL,32216,,888-222-6618,E,,Public,,,,,,,,2,,NOODOE,https://www.noodoe.com,GPS,30.2584953,-81.5888738,2026-03-22,333536,2026-03-22 05:53:31 UTC,,,,2024-04-25,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FPL EVOLUTION HIE DORAL 1,1691 NW 107th Ave,,Doral,FL,33172,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.789633,-80.366395,2026-03-22,333634,2026-03-22 03:29:53 UTC,,,,2024-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUNSEEKER SUNSEEKER EV2,4949 Bayshore Rd,This station is in the main parking garage first floor.,Punta Gorda,FL,33980,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.95446,-82.064169,2026-03-22,333671,2026-03-22 03:28:20 UTC,,,,2024-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUNSEEKER SUNSEEKER EV1,4969 Tamiami Trl,Main parking garage on the first floor.,Port Charlotte,FL,33980,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.953756,-82.063671,2026-03-22,333672,2026-03-22 03:28:20 UTC,,,,2024-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Westend Square - Tesla Supercharger,2020 W Pensacola St,,Tallahassee,FL,32304,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,30.441435,-84.319675,2024-07-01,333709,2025-02-12 00:16:32 UTC,P,,,2024-04-25,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Circle K - Tesla Supercharger,3424 Thomasville Road,,Tallahassee,FL,32309,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,30.504361,-84.251497,2024-07-01,333710,2025-02-12 00:16:32 UTC,P,,,2024-04-25,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Windsor Hills,2600 N Old Lake Wilson Rd,,Kissimmee,FL,34747,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,6,,,Non-Networked,,200-8,28.32145,-81.5926,2024-05-09,333724,2025-02-12 00:16:32 UTC,P,,,2023-07-20,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Pointe Pompano Beach,2880 NE 14th Street Causeway,,Pompano Beach,FL,33062,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,26.2487157,-80.0934457,2026-03-22,333756,2026-03-22 06:16:26 UTC,,,,2022-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,University of Central Florida - B0016A,3528 Perseus Loop,,Orlando,FL,32816,,949-945-2000,E,,Public,24 hours daily,,,,,,12,,,EVGATEWAY,https://evgateway.com,GPS,28.5917428,-81.1969024,2026-03-22,333796,2026-03-22 06:15:04 UTC,,,,2024-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Hammocks By Butler,3600 Windmeadows blvd,,Gainesville,FL,32608,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,29.62922761,-82.37584436,2026-03-22,333799,2026-03-22 06:15:08 UTC,,,,2021-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Groomes Dental,37149 Florida Ave,,Dade City,FL,33525,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,28.35982,-82.2003,2024-05-09,333807,2025-02-12 00:16:32 UTC,P,,,2023-01-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tru by Hilton Destin,150 Henderson Beach Rd,,Destin,FL,32541,,949-945-2000,E,,Public,24 hours daily,,,,,,4,,,EVGATEWAY,https://evgateway.com,GPS,30.389371,-86.446962,2026-03-22,334029,2026-03-22 06:14:51 UTC,,,,2023-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AKEVS,15552 US-301,,Dade City,FL,33523,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,28.38485,-82.19298,2024-05-09,334037,2025-02-12 00:16:32 UTC,P,,,2023-01-16,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Miami Lakes Mitsubishi,16600 Northwest 57th Avenue,,Miami Lakes,FL,33014,,888-717-4544,E,,Public,24 hours daily,,,,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,25.9241,-80.294791,2026-03-22,334057,2026-03-22 06:08:27 UTC,,,,2023-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Banyan Bay Apartments,1700 San Pablo Rd S,,Jacksonville,FL,32224,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,30.3153473,-81.4520175,2026-03-22,334061,2026-03-22 06:15:44 UTC,,,,2023-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Caribe Sales,1720 Sparrow Ln,,Weston,FL,33327,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,26.12513,-80.41004,2024-05-09,334064,2025-02-12 00:16:32 UTC,P,,,2023-03-28,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cape Coral CDJR,2200 NE Pine Island Rd,,Cape Coral,FL,33909,,888-717-4544,E,,Public,Mon: 7:00am-8:30pm; Tue: 7:00am-8:30pm; Wed: 7:00am-8:30pm; Thu: 7:00am-8:30pm; Fri: 7:00am-8:30pm; Sat: 8:00am-7:30pm; Sun: 10:00am-6:30pm,,,,,,7,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,26.672586,-81.926719,2026-03-22,334121,2026-03-22 06:08:26 UTC,,,,2023-09-08,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,University Mitsubishi,5395 S University Dr,,Davie,FL,33328,,888-717-4544,E,,Public,24 hours daily,,,,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,26.053469,-80.252962,2026-03-22,334205,2026-03-22 06:08:49 UTC,,,,2023-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Trevesta Place,6415 Annapolis Lp,,Palmetto,FL,34221,,949-945-2000,T,2025-10-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,10,,,EVGATEWAY,https://evgateway.com,GPS,27.5718987,-82.51245779999999,2026-03-22,334236,2026-03-22 06:17:06 UTC,,,,2023-11-07,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOYOTA OF ORL STATION 3,3575 Vineland Road,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.5019,-81.427718,2026-03-22,334265,2026-03-22 03:20:07 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOYOTA OF ORL STATION 1 AND 2,3575 Vineland Road,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.501932,-81.42768,2026-03-22,334266,2026-03-22 03:20:07 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOYOTA OF ORL STATION 7,3555 Vineland Rd,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.5051,-81.426794,2026-03-22,334268,2026-03-22 03:20:41 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOYOTA OF ORL STATION 4,3575 Vineland Rd,Shop,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.502017,-81.42737,2026-03-22,334269,2026-03-22 03:20:41 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOYOTA OF ORL STATION 5,3575 Vineland Rd,Shop,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.502026,-81.427435,2026-03-22,334270,2026-03-22 03:20:41 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HCI LMS STATION 1,582 New Technology Blvd,,Lake Mary,FL,32746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.766972,-81.356985,2026-03-22,334281,2026-03-22 03:30:04 UTC,,,,2024-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Orange County Multi Cultural Center,7149 W Colonial Dr,,Orlando,FL,32818,,866-816-7584,T,2026-03-17,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,4,,EV Connect,https://www.evconnect.com,GPS,28.553592,-81.476894,2026-03-22,334348,2026-03-22 05:03:36 UTC,,,,2024-05-01,,,,,J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Down Town Miami 1,299 Se 3Rd St,,Miami,FL,33131,,305-995-0600,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,25.7719345,-80.1890472,2024-05-09,335324,2025-02-12 00:16:32 UTC,P,,,2024-02-09,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Checkmate Pizza HQ,5025 W Lemon St,,Tampa,FL,33609,,813-714-0018,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,27.9508159,-82.5301885,2024-05-09,335335,2025-02-12 00:16:32 UTC,P,,,2023-12-21,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,320 E Cass St,320 E Cass St,,Tampa,FL,33602,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,27.9517486,-82.4589942,2024-05-09,335342,2025-02-12 00:16:32 UTC,P,,,2023-12-14,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,2100 W Cypress Creek Rd,2100 W Cypress Creek Rd,,Ft. Lauderdale,FL,33309,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,26.2024102,-80.16998,2024-05-09,335348,2025-06-09 19:21:51 UTC,P,,,2023-12-11,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,24950 W Newberry Rd Ste 1,,Newberry,FL,32669,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,29.6469236,-82.6062793,2024-05-09,335349,2025-02-12 00:16:32 UTC,P,,,2023-12-10,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,1356 Commercial Way,,Spring Hill,FL,34606,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,28.4535453,-82.6295957,2024-05-09,335350,2025-02-12 00:16:32 UTC,P,,,2023-12-10,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,7104 E Fowler Ave Ste F,,Temple Terrace,FL,33617,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,28.0546908,-82.3717971,2024-05-09,335351,2025-02-12 00:16:32 UTC,P,,,2023-12-08,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,1702 N 50Th St,,Tampa,FL,33619,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,27.9599852,-82.4023436,2024-05-09,335357,2025-02-12 00:16:32 UTC,P,,,2023-11-28,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,221 Apollo Beach,221 Apollo Beach Blvd,,Apollo Beach,FL,33572,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,27.7711012,-82.3933451,2024-05-09,335359,2025-02-12 00:16:32 UTC,P,,,2023-11-21,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,715 N Main St,,Trenton,FL,32693,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,29.6178517,-82.8187641,2024-05-09,335365,2025-02-12 00:16:32 UTC,P,,,2023-11-09,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,1651 Us-331,,Defuniak Springs,FL,32435,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,30.698391,-86.1220805,2024-05-09,335370,2025-02-12 00:16:32 UTC,P,,,2023-11-02,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's,1474 S 6Th St,,Macclenny,FL,32063,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,30.2633713,-82.1241835,2024-05-09,335371,2025-02-12 00:16:32 UTC,P,,,2023-11-01,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,3001 W Bay,3001 W Bay Ct Ave,,Tampa,FL,33611,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,27.9073982,-82.4923122,2024-05-09,335390,2025-02-12 00:16:32 UTC,P,,,2024-03-12,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Gsk 1369 Crescent Woods Loop,1369 Crescent Woods Loop,,Lakeland,FL,33813,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,27.9431501,-81.9503238,2024-05-09,335429,2025-02-12 00:16:32 UTC,P,,,2024-02-27,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Domino's Pizza,40188 Us Highway 19 N,,Tarpon Springs,FL,34689,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,28.1373641,-82.7407935,2024-05-09,335461,2025-02-12 00:16:32 UTC,P,,,2024-01-19,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
